oid,ra,dec,snr,v_rad,v_helio,v_gsr,v_err,prior_teff,param_teff,param_logg,param_feh,param_alpha,chi_sq,_r,_RAJ2000,_DEJ2000,mode,cl,SDSS,m_SDSS,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,RAJ2000,DEJ2000,ObsDate,Q,Separation,g-r,g-i,RA2000,DEC2000
435,162.135041667,-0.493263888889,76.7208407302,-8.609,-8.6082,-147.422,2.458,5015.29,5750.0,5.0,0.0,2.5E-4,2.97481,3.1E-5,162.13507,-0.493262,1,6,J104832.41-002935.7,,,17.835,0.011,16.005,0.0040,15.373,0.0040,15.155,0.0040,15.077,0.0050,162.135073,-0.493263,1999.2205,3,2.839484628619889E-5,0.631999,0.8499994,10:48:32.41,-00:29:35.8
84,162.13525,-0.480105555556,39.5341324913,-44.2645,-44.2605,-183.034,3.045,5355.0,4499.88,4.99999178292,-0.64586598322,2.41020405967E-5,1.9733,4.6E-5,162.135296,-0.480106,1,6,J104832.47-002848.3,,,20.225,0.046,17.926,0.0060,16.993,0.0050,16.641,0.0050,16.479,0.0080,162.135296,-0.480105,1999.2205,3,4.6000532168642005E-5,0.93300056,1.2849998,10:48:32.46,-00:28:48.4
266,162.135833333,0.552605555556,72.4271589901,18.4739,18.4722,-117.198,9.473,4983.57,5111.69,4.99964856338,-0.35963247298,0.00103187058779,40.6227,2.7E-5,162.135858,0.552608,1,6,J104832.60+003309.3,,,18.04,0.013,16.092,0.0030,15.343,0.0030,15.077,0.0040,14.924,0.0040,162.13586,0.552604,2001.1455,3,2.4786681861318245E-5,0.74899864,1.0149994,10:48:32.60,+00:33:09.4
81,162.136666667,-0.360572222222,34.1730734673,69.5237,69.5174,-68.8978,3.71,4318.54,5000.0,5.0,-1.50850219131,0.4,2.46804,5.1E-5,162.136722,-0.360564,1,6,J104832.81-002138.0,,,18.962,0.025,17.419,0.0050,16.794,0.0040,16.567,0.0050,16.458,0.01,162.136718,-0.360571,2001.1455,2,5.593947237781293E-5,0.625,0.8520012,10:48:32.80,-00:21:38.1
438,162.136666667,-0.360572222222,37.9623033365,70.954,70.9476,-67.4676,2.843,4318.54,4579.29,4.15859081606,-1.62970494386,0.399998877098,3.24446,5.1E-5,162.136722,-0.360564,1,6,J104832.81-002138.0,,,18.962,0.025,17.419,0.0050,16.794,0.0040,16.567,0.0050,16.458,0.01,162.136718,-0.360571,2001.1455,2,5.593947237781293E-5,0.625,0.8520012,10:48:32.80,-00:21:38.1
613,162.137041667,0.332372222222,40.8373536498,69.6562,69.6499,-66.684,9.963,4651.3,5589.71,4.83300876732,-0.426940671212,0.331778413066,15.4488,5.0E-5,162.137092,0.332372,1,6,J104832.90+001956.5,,,19.547,0.028,17.488,0.0080,16.69,0.0070,16.421,0.0070,16.255,0.012,162.137092,0.332373,1999.2205,3,5.0332643650608633E-5,0.79800034,1.0670013,10:48:32.89,+00:19:56.5
422,162.142333333,-0.488258333333,68.0257196593,73.7942,73.7875,-65.0016,2.364,4856.95,4654.05,1.92810260035,-1.92782366762,0.399843591994,3.12708,1.7E-5,162.14235,-0.488259,1,6,J104834.16-002917.7,,,17.764,0.01,16.12,0.0040,15.445,0.0040,15.15,0.0040,15.018,0.0050,162.14235,-0.488257,1999.2205,3,1.6679723048757753E-5,0.67500114,0.9700012,10:48:34.16,-00:29:17.7
610,162.148541667,0.674558333333,39.9736775574,7.6612,7.6605,-127.624,9.096,5728.73,5123.09,4.99948429273,-0.438108110396,1.29746767961E-5,15.706,2.2E-5,162.148562,0.674555,1,6,J104835.65+004028.4,,,18.926,0.019,17.029,0.0050,16.303,0.0040,16.051,0.0040,15.94,0.0070,162.148564,0.674558,1999.2205,3,2.060302634350146E-5,0.72599983,0.97799873,10:48:35.65,+00:40:28.4
775,162.149083333,-2.78914722222,20.2427027235,193.533,193.516,47.9862,6.497,0.0,5500.0,5.0,-1.5039620876,0.4,5.13795,3.4E-5,162.149117,-2.789147,1,6,J104835.78-024720.9,,,20.036,0.047,18.746,0.0090,18.205,0.0080,17.997,0.0090,17.905,0.02,162.149117,-2.789147,2000.116,3,3.362785136959909E-5,0.54100037,0.74900055,10:48:35.78,-02:47:20.9
82,162.149458333,-0.6464,27.9696381668,83.0561,83.0486,-56.2025,3.889,4873.04,5024.6,4.22687223573,-1.4999955048,0.399993813741,2.10938,4.0E-5,162.1495,-0.6464,1,6,J104835.88-003847.0,,,19.264,0.032,17.976,0.0060,17.439,0.0050,17.221,0.0060,17.11,0.013,162.149498,-0.6464,2001.1455,3,4.166434831542592E-5,0.53700066,0.75499916,10:48:35.87,-00:38:47.0
432,162.149458333,-0.6464,26.1005394423,86.8865,86.8786,-52.3725,4.839,4873.04,5568.75,5.0,-1.0375,0.4,7.32501,4.0E-5,162.1495,-0.6464,1,6,J104835.88-003847.0,,,19.264,0.032,17.976,0.0060,17.439,0.0050,17.221,0.0060,17.11,0.013,162.149498,-0.6464,2001.1455,3,4.166434831542592E-5,0.53700066,0.75499916,10:48:35.87,-00:38:47.0
767,162.15075,-2.61425833333,42.8024509192,62.3955,62.3901,-82.6328,4.766,4819.82,5098.58,4.56349327082,-1.35315790008,0.33855480905,3.95697,2.4E-5,162.150774,-2.614258,1,6,J104836.18-023651.3,,,18.728,0.02,17.194,0.0040,16.626,0.0040,16.417,0.0040,16.355,0.0090,162.150774,-2.614258,2000.1734,1,2.3977339091280206E-5,0.5680008,0.7770004,10:48:36.18,-02:36:51.3
268,162.152416667,0.425491666667,34.6748208458,8.9828,8.982,-127.051,11.404,4962.95,5047.04,4.99956861105,-0.53927428987,1.13991946938E-6,11.0896,4.0E-5,162.152459,0.425494,1,6,J104836.59+002531.7,,,19.64,0.035,17.926,0.0060,17.214,0.0050,16.969,0.0060,16.815,0.011,162.152457,0.425491,2001.1455,3,4.239609058366141E-5,0.7119999,0.95700073,10:48:36.58,+00:25:31.8
726,162.156458333,-2.53988888889,27.6353370348,95.0546,95.0465,-49.7539,5.738,12482.3,4191.53,1.49997519729,-1.33413367481,0.00102433839831,9.60866,4.9E-5,162.156507,-2.539888,1,6,J104837.56-023223.6,,,19.591,0.035,18.203,0.0070,17.681,0.0060,17.488,0.0070,17.409,0.017,162.156507,-2.539888,2000.1734,1,4.8627315151296634E-5,0.52199936,0.71499825,10:48:37.55,-02:32:23.6
959,162.157791667,-1.85057777778,40.6919340421,316.054,316.027,173.234,8.302,4228.43,5000.0,2.1,-1.0,0.0,14.539,3.5E-5,162.157827,-1.850579,1,6,J104837.87-015102.0,,,19.336,0.029,17.718,0.0050,17.066,0.0050,16.819,0.0050,16.688,0.01,162.157827,-1.850579,2000.1734,1,3.533571572161018E-5,0.6520004,0.89900017,10:48:37.87,-01:51:02.1
271,162.159708333,0.333172222222,63.0117786841,27.0124,27.01,-109.292,9.729,4323.11,5324.69,4.75394920347,-0.500521816574,0.277463593656,30.7187,5.3E-5,162.159758,0.333173,1,6,J104838.34+001959.4,,,18.965,0.019,16.801,0.0040,15.886,0.0040,15.55,0.0040,15.328,0.0060,162.159761,0.333174,1999.2205,3,4.9672249979024224E-5,0.9150009,1.2510004,10:48:38.33,+00:19:59.4
36,162.160333333,-0.0629111111111,79.0358264665,5.9597,5.9591,-131.534,1.688,4489.34,4510.68,4.99999921547,-0.957974469545,2.25016667984E-4,2.67371,2.1E-5,162.160351,-0.06291,1,6,J104838.48-000346.4,,,18.742,0.017,16.763,0.0040,15.887,0.0040,15.558,0.0040,15.363,0.0060,162.160354,-0.06291,1999.2205,3,1.7701894821107855E-5,0.8760004,1.2050009,10:48:38.48,-00:03:46.5
372,162.160333333,-0.0629111111111,69.4306997683,7.2332,7.2325,-130.261,1.811,4489.34,4450.22,4.99999943368,-0.963045463687,4.20519388851E-4,4.39776,2.1E-5,162.160351,-0.06291,1,6,J104838.48-000346.4,,,18.742,0.017,16.763,0.0040,15.887,0.0040,15.558,0.0040,15.363,0.0060,162.160354,-0.06291,1999.2205,3,1.7701894821107855E-5,0.8760004,1.2050009,10:48:38.48,-00:03:46.5
996,162.165708333,-2.34868888889,27.6278378509,43.2467,43.2429,-100.991,10.428,4262.48,5000.29,4.00305031647,-1.61758916026,0.399698172593,9.81966,5.1E-5,162.165759,-2.348687,1,6,J104839.78-022055.2,,,19.632,0.03,18.286,0.0070,17.758,0.0060,17.542,0.0060,17.44,0.015,162.165759,-2.348688,2000.116,3,5.0659662990867254E-5,0.5279999,0.7439995,10:48:39.77,-02:20:55.3
611,162.169291667,0.827838888889,75.4653402439,132.757,132.745,-2.04711,10.063,4586.12,4750.0,5.0,-1.50547285967,0.4,46.3086,5.1E-5,162.169326,0.827825,1,6,J104840.64+004940.2,,,18.476,0.014,16.377,0.0040,15.469,0.0040,15.115,0.0030,14.946,0.0050,162.169343,0.827839,1999.2205,3,3.70325541999391E-5,0.90800095,1.262001,10:48:40.63,+00:49:40.2
79,162.173416667,-0.466455555556,46.7404396767,6.7834,6.7828,-131.901,4.772,4548.13,4985.08,4.99964026347,-0.418705643379,8.70754400146E-4,5.30823,1.7E-5,162.173435,-0.466457,1,6,J104841.62-002759.2,,,19.322,0.024,17.285,0.0050,16.526,0.0040,16.232,0.0040,16.064,0.0070,162.173434,-0.466455,1999.2205,3,1.838920965097114E-5,0.7590008,1.0529995,10:48:41.62,-00:27:59.2
426,162.173416667,-0.466455555556,43.2444817876,9.1865,9.1857,-129.498,3.793,4548.13,4818.7,4.5004196172,-0.713774874699,0.109718066169,3.844,1.7E-5,162.173435,-0.466457,1,6,J104841.62-002759.2,,,19.322,0.024,17.285,0.0050,16.526,0.0040,16.232,0.0040,16.064,0.0070,162.173434,-0.466455,1999.2205,3,1.838920965097114E-5,0.7590008,1.0529995,10:48:41.62,-00:27:59.2
615,162.174458333,0.531036111111,44.5696175175,-2.3199,-2.3197,-138.005,9.673,4549.86,5750.0,5.0,-0.520995235443,0.4,17.5111,5.1E-5,162.174512,0.531035,1,6,J104841.88+003151.7,,,19.278,0.027,17.382,0.0050,16.624,0.0040,16.34,0.0040,16.188,0.0080,162.174509,0.531036,2001.1455,3,5.3676196351445966E-5,0.7579994,1.0419998,10:48:41.87,+00:31:51.7
964,162.175583333,-2.12280555556,52.6235803698,34.8528,34.8498,-108.715,9.396,4815.66,6444.12,4.9999841326,0.23794337294,6.49522425538E-4,23.9596,5.5E-5,162.175638,-2.122807,1,6,J104842.15-020722.1,,,19.333,0.03,17.451,0.0050,16.685,0.0040,16.428,0.0040,16.282,0.0090,162.175638,-2.122807,2000.1734,1,5.464857626346688E-5,0.76600075,1.0230007,10:48:42.14,-02:07:22.1
961,162.1775,-1.86765277778,39.2979699773,98.499,98.4906,-44.3271,9.411,4893.77,6878.97,4.99997407338,3.0943947306E-4,6.08712383473E-5,19.0783,4.9E-5,162.17755,-1.867652,1,6,J104842.61-015203.5,,,18.965,0.023,17.614,0.0050,17.053,0.0040,16.835,0.0050,16.724,0.01,162.177549,-1.867652,2000.1734,1,4.997949101791727E-5,0.5610008,0.77900124,10:48:42.60,-01:52:03.6
761,162.1785,-2.84743333333,33.3600153627,51.8618,51.8573,-93.8027,6.871,5498.48,4902.01,4.17425413778,-0.638517529113,0.329756921682,5.15315,3.4E-5,162.178535,-2.847433,1,6,J104842.84-025050.7,,,20.032,0.047,17.928,0.0070,17.095,0.0060,16.81,0.0070,16.634,0.011,162.178534,-2.847433,2000.116,3,3.495837659923763E-5,0.8330002,1.118,10:48:42.84,-02:50:50.8
759,162.179916667,-2.69053055556,23.4370351516,61.3455,61.3402,-83.8654,5.509,0.0,5237.7,4.36224246715,4.36255526801E-7,3.74055368635E-4,4.04695,4.4E-5,162.179961,-2.690531,1,6,J104843.19-024125.9,,,20.89,0.097,18.973,0.01,18.244,0.0080,17.997,0.0080,17.88,0.023,162.179961,-2.690531,2000.1734,1,4.4286359531130645E-5,0.7290001,0.97599983,10:48:43.18,-02:41:25.9
730,162.180333333,-2.54274444444,24.4984678451,197.115,197.098,52.3197,6.052,3916.84,6158.69,4.66491417491,-2.00090655116,0.386776916982,16.3374,1.5E-5,162.180348,-2.542746,1,6,J104843.28-023233.8,,,20.276,0.058,18.636,0.0080,18.024,0.0070,17.765,0.0070,17.697,0.02,162.180348,-2.542746,2000.1734,1,1.473489902225679E-5,0.6119995,0.8710003,10:48:43.28,-02:32:33.9
270,162.180541667,0.549194444444,36.6115239579,60.9054,60.8999,-74.7227,10.071,4654.63,7000.0,5.0,0.5,9.09494701773E-16,11.4771,5.1E-5,162.180595,0.549194,1,6,J104843.34+003257.1,,,18.992,0.023,17.398,0.0050,16.8,0.0040,16.568,0.0050,16.471,0.0090,162.180593,0.549194,2001.1455,3,5.333240187883932E-5,0.5980015,0.8299999,10:48:43.33,+00:32:57.1
965,162.182791667,-1.99216388889,46.1374210494,7.6184,7.6178,-135.557,9.878,4514.87,5325.82,4.50014597779,-0.593004024463,0.353738876409,17.0936,4.2E-5,162.182834,-1.992165,1,6,J104843.88-015931.7,,,19.877,0.036,17.73,0.0050,16.822,0.0040,16.509,0.0050,16.316,0.0090,162.182834,-1.992165,2000.116,3,4.232200144561162E-5,0.90799904,1.2209988,10:48:43.87,-01:59:31.8
768,162.185083333,-2.88577777778,24.1853934857,262.514,262.491,116.729,4.835,3472.22,4039.64,2.50004348883,-3.32927715822,0.395178692501,3.31569,1.8E-5,162.185101,-2.885777,1,6,J104844.42-025308.8,,,20.017,0.046,18.514,0.0070,17.852,0.0060,17.611,0.0070,17.481,0.014,162.185101,-2.885777,2000.116,3,1.7661730320173686E-5,0.66200066,0.9029999,10:48:44.42,-02:53:08.8
269,162.185541667,0.678511111111,33.2801606336,60.8327,60.8272,-74.3973,10.48,4243.26,6030.86,5.0,-0.5,0.4,41.9645,4.2E-5,162.185585,0.678511,1,6,J104844.54+004042.6,,,19.106,0.021,17.392,0.0050,16.762,0.0040,16.529,0.0050,16.431,0.0080,162.185584,0.678511,1999.2205,3,4.333010400537474E-5,0.63000107,0.86300087,10:48:44.53,+00:40:42.6
616,162.185708333,0.448080555556,62.9462302705,-19.548,-19.5462,-155.468,9.579,4171.29,4730.2,4.75330264809,-0.380976283381,8.3157682427E-4,31.2856,1.8E-5,162.185734,0.448081,1,6,J104844.57+002653.0,,,19.472,0.034,17.018,0.0040,15.906,0.0040,15.512,0.0040,15.289,0.0050,162.185726,0.448082,2001.1455,3,2.5670062828885977E-5,1.1119995,1.5059996,10:48:44.57,+00:26:53.1
282,162.188833333,0.290133333333,39.5714700905,29.3324,29.3297,-107.065,9.469,4920.31,4842.75,4.00017313233,-0.673321341294,1.74073549523E-4,14.1801,2.4E-5,162.188854,0.290132,1,6,J104845.32+001724.4,,,19.1,0.022,17.574,0.0080,16.986,0.0070,16.76,0.0070,16.657,0.013,162.188857,0.290134,1999.2205,3,2.07097009600445E-5,0.58799934,0.8139992,10:48:45.32,+00:17:24.5
627,162.188833333,0.290133333333,36.9967179776,26.5515,26.5491,-109.845,11.2,4920.31,5250.53,4.99927596459,-0.526846202536,1.12593495089E-4,13.5598,2.4E-5,162.188854,0.290132,1,6,J104845.32+001724.4,,,19.1,0.022,17.574,0.0080,16.986,0.0070,16.76,0.0070,16.657,0.013,162.188857,0.290134,1999.2205,3,2.07097009600445E-5,0.58799934,0.8139992,10:48:45.32,+00:17:24.5
78,162.192416667,-0.304125,65.6178976811,-2.2903,-2.2901,-140.465,4.42,4146.53,4451.11,3.99995721408,-1.16147223288,0.272709644298,33.123,1.9E-5,162.192439,-0.304126,1,6,J104846.18-001814.8,,,18.961,0.024,16.802,0.0040,15.896,0.0040,15.551,0.0040,15.359,0.0060,162.192436,-0.304126,2001.1455,2,2.235506289988152E-5,0.90600014,1.2510004,10:48:46.18,-00:18:14.9
425,162.192416667,-0.304125,68.7807672632,-1.9154,-1.9152,-140.09,4.176,4146.53,4418.51,4.29191184012,-0.486049714732,5.84009967845E-4,36.3743,1.9E-5,162.192439,-0.304126,1,6,J104846.18-001814.8,,,18.961,0.024,16.802,0.0040,15.896,0.0040,15.551,0.0040,15.359,0.0060,162.192436,-0.304126,2001.1455,2,2.235506289988152E-5,0.90600014,1.2510004,10:48:46.18,-00:18:14.9
619,162.193416667,0.418547222222,43.5046706926,6.2797,6.2792,-129.722,10.259,5103.79,4093.02,1.5373128389,-1.03412561127,3.29866882703E-5,34.0955,2.8E-5,162.193445,0.418541,2,6,J104846.42+002506.7,,,18.845,0.02,17.058,0.0040,16.387,0.0040,16.168,0.0040,16.052,0.0070,162.193444,0.418541,2001.1455,3,2.9007449014841833E-5,0.67100143,0.8900013,10:48:46.42,+00:25:06.8
76,162.195375,-0.541061111111,26.4724138735,245.574,245.552,106.674,5.299,4735.72,5750.0,5.0,-2.0,0.4,2.24681,5.3E-5,162.195422,-0.541063,1,6,J104846.90-003227.8,,,19.063,0.021,18.009,0.0060,17.506,0.0050,17.306,0.0060,17.225,0.013,162.195428,-0.541061,1999.2205,3,4.7035847134398335E-5,0.50300026,0.703001,10:48:46.89,-00:32:27.8
424,162.195375,-0.541061111111,25.0198645445,-1662.39,-1662.24,-1801.12,5.736,4735.72,6555.16,4.99999970341,-4.40776322563,0.4,8.06569,5.3E-5,162.195422,-0.541063,1,6,J104846.90-003227.8,,,19.063,0.021,18.009,0.0060,17.506,0.0050,17.306,0.0060,17.225,0.013,162.195428,-0.541061,1999.2205,3,4.7035847134398335E-5,0.50300026,0.703001,10:48:46.89,-00:32:27.8
712,162.2,-2.42125,47.0945302067,43.5064,43.5027,-100.898,9.717,5308.28,4511.9,5.0,-1.5,0.4,10.3302,3.9E-5,162.200039,-2.421249,1,6,J104848.00-022516.5,,,19.804,0.032,17.556,0.0050,16.656,0.0040,16.329,0.0040,16.151,0.0070,162.200039,-2.421249,2000.116,3,3.8978011884966256E-5,0.8999996,1.2269993,10:48:48.00,-02:25:16.5
969,162.200541667,-2.05426111111,24.6252447591,107.276,107.267,-36.0659,19.865,0.0,5546.56,3.88203225755,0.115931838233,7.3716607553E-4,8.28308,3.7E-5,162.200579,-2.054261,1,6,J104848.13-020315.3,,,19.931,0.037,18.743,0.0080,18.228,0.0070,18.035,0.0080,17.93,0.023,162.200579,-2.054261,2000.116,3,3.7309172566266443E-5,0.5149994,0.7080002,10:48:48.13,-02:03:15.3
63,162.201125,-0.199425,43.1902133735,27.131,27.1285,-110.721,2.457,4634.38,4573.96,3.67071203048,-1.92176034397,0.38396455389,1.83875,3.7E-5,162.201163,-0.199428,1,6,J104848.27-001157.9,,,18.879,0.017,17.423,0.0050,16.822,0.0040,16.573,0.0050,16.459,0.0090,162.201162,-0.199425,1999.2205,3,3.811800765884261E-5,0.60099983,0.8500004,10:48:48.27,-00:11:57.9
409,162.201125,-0.199425,39.7636626174,29.1476,29.1449,-108.705,3.395,4634.38,4430.46,2.46646280691,-1.48225734125,0.399999906337,11.8675,3.7E-5,162.201163,-0.199428,1,6,J104848.27-001157.9,,,18.879,0.017,17.423,0.0050,16.822,0.0040,16.573,0.0050,16.459,0.0090,162.201162,-0.199425,1999.2205,3,3.811800765884261E-5,0.60099983,0.8500004,10:48:48.27,-00:11:57.9
80,162.202208333,-0.826302777778,54.4496232734,-48.4816,-48.4771,-188.195,3.598,5530.94,5258.25,5.0,-1.546875,0.4,1.41877,3.1E-5,162.20224,-0.8263,1,6,J104848.53-004934.6,,,18.158,0.017,16.68,0.0040,16.1,0.0040,15.859,0.0040,15.724,0.0060,162.202239,-0.826303,2001.1455,3,3.1785317182801625E-5,0.5799999,0.8210001,10:48:48.53,-00:49:34.7
74,162.203791667,-0.329908333333,30.816740723,-39.0479,-39.0443,-177.281,6.806,4922.01,5663.98,4.49999533093,-2.48190493548,0.385438603826,3.27538,3.9E-5,162.20383,-0.329912,1,6,J104848.91-001947.6,,,19.137,0.027,17.962,0.0060,17.439,0.0050,17.185,0.0060,17.068,0.014,162.203831,-0.329909,2001.1455,2,3.85073320069442E-5,0.5230007,0.7770004,10:48:48.91,-00:19:47.7
420,162.203791667,-0.329908333333,29.8099597033,-1309.06,-1308.94,-1447.17,7.28,4922.01,5902.68,4.3466501548,-2.22014798968,0.101204927969,4.17806,3.9E-5,162.20383,-0.329912,1,6,J104848.91-001947.6,,,19.137,0.027,17.962,0.0060,17.439,0.0050,17.185,0.0060,17.068,0.014,162.203831,-0.329909,2001.1455,2,3.85073320069442E-5,0.5230007,0.7770004,10:48:48.91,-00:19:47.7
776,162.206083333,-3.33996388889,41.5513759784,26.5893,26.587,-120.451,3.419,4820.45,4927.28,4.71524042423,-1.05531191118,0.239392947806,3.03679,2.0E-5,162.206103,-3.339965,1,6,J104849.46-032023.8,,,18.814,0.018,17.16,0.0050,16.49,0.0040,16.264,0.0040,16.153,0.0070,162.206103,-3.339965,2000.116,3,1.966500903921738E-5,0.6700001,0.8959999,10:48:49.46,-03:20:23.9
427,162.211041667,-0.869297222222,66.3735176683,13.6419,13.6407,-126.193,2.287,4755.78,5129.66,4.99997975262,-0.550028934655,4.22052286806E-8,3.10423,3.3E-5,162.211071,-0.869296,1,6,J104850.65-005209.4,,,18.131,0.012,16.278,0.0040,15.613,0.0040,15.39,0.0040,15.273,0.0050,162.211075,-0.869298,1999.2205,3,2.9355079120207733E-5,0.66499996,0.88799953,10:48:50.65,-00:52:09.5
771,162.214041667,-3.34384722222,20.560714505,56.4297,56.4248,-90.6139,9.538,5068.04,4030.21,2.14544267491E-7,-2.61921439799,0.399300909595,7.0335,5.1E-5,162.214093,-3.343848,1,6,J104851.38-032037.8,,,19.763,0.034,18.519,0.0080,17.974,0.0070,17.736,0.0070,17.628,0.016,162.214093,-3.343848,2000.116,3,5.125150613721034E-5,0.54499817,0.78299904,10:48:51.37,-03:20:37.8
274,162.217958333,0.458608333333,44.6004218796,32.5603,32.5574,-103.291,8.918,4989.07,6630.06,4.99999640776,0.24619209388,3.61351794857E-4,16.4451,3.1E-5,162.217991,0.458607,1,6,J104852.31+002730.9,,,18.902,0.021,17.088,0.0040,16.398,0.0040,16.151,0.0040,16.004,0.0070,162.217989,0.458608,2001.1455,3,3.269315369964057E-5,0.6899986,0.9370003,10:48:52.31,+00:27:31.0
621,162.217958333,0.458608333333,40.7583066747,29.1244,29.1217,-106.727,8.725,4989.07,6366.81,4.99999078273,0.130627088203,8.93302832481E-5,15.3167,3.1E-5,162.217991,0.458607,1,6,J104852.31+002730.9,,,18.902,0.021,17.088,0.0040,16.398,0.0040,16.151,0.0040,16.004,0.0070,162.217989,0.458608,2001.1455,3,3.269315369964057E-5,0.6899986,0.9370003,10:48:52.31,+00:27:31.0
773,162.218208333,-3.22663055556,33.0491577226,72.5547,72.5484,-74.1495,3.784,6020.79,5000.0,5.0,-2.03415105641,0.4,3.35478,2.1E-5,162.218229,-3.226632,1,6,J104852.37-031335.8,,,18.926,0.019,17.498,0.0050,16.947,0.0040,16.767,0.0050,16.662,0.0090,162.218229,-3.226632,2000.116,3,2.068473195557087E-5,0.5509987,0.730999,10:48:52.37,-03:13:35.9
618,162.220333333,0.564469444444,21.362569485,-8.4928,-8.492,-144.017,12.565,4713.65,6500.0,5.0,2.5E-4,0.0,14.8585,4.2E-5,162.220376,0.564473,1,6,J104852.89+003352.0,,,19.431,0.03,18.078,0.0060,17.551,0.0060,17.344,0.0070,17.258,0.015,162.220375,0.56447,2001.1455,3,4.281282723285851E-5,0.5269985,0.73399925,10:48:52.88,+00:33:52.1
724,162.2235,-2.48539444444,50.7471291618,67.5458,67.54,-77.0161,3.229,5253.99,4500.37,4.49982576529,-1.51711622529,0.248904449071,4.34493,3.9E-5,162.223539,-2.485395,1,6,J104853.64-022907.4,,,19.263,0.023,17.282,0.0050,16.527,0.0040,16.241,0.0040,16.076,0.0070,162.223539,-2.485395,2000.116,3,3.8967273530201576E-5,0.75499916,1.0410004,10:48:53.64,-02:29:07.4
272,162.226333333,0.649588888889,56.6847586678,4.6838,4.6834,-130.576,9.939,4738.0,5302.45,4.90599666451,-0.607162401649,0.327545190703,25.8493,1.9E-5,162.22635,0.649586,1,6,J104854.32+003858.5,,,18.683,0.016,16.496,0.0040,15.63,0.0040,15.303,0.0040,15.155,0.0050,162.226352,0.649588,1999.2205,3,1.691445720674052E-5,0.8660002,1.1929998,10:48:54.32,+00:38:58.5
77,162.22975,-0.7879,68.1269226363,2.995,2.9948,-136.573,2.403,4330.56,4599.47,4.99999946429,-0.516819051088,6.10834119413E-5,3.2703,1.8E-5,162.229774,-0.787902,1,6,J104855.14-004716.4,,,19.0,0.027,16.762,0.0040,15.858,0.0040,15.537,0.0040,15.369,0.0050,162.229768,-0.787901,2001.1455,3,2.4080927842266482E-5,0.9039993,1.2249994,10:48:55.14,-00:47:16.4
1022,162.229833333,-2.366225,37.2175577711,58.638,58.633,-85.5694,12.564,8369.96,4902.98,4.55072855318,-1.55081079787,0.389259118888,14.6365,5.2E-5,162.229885,-2.366225,1,6,J104855.17-022158.4,,,19.659,0.03,18.066,0.0060,17.412,0.0050,17.172,0.0060,17.063,0.012,162.229885,-2.366225,2000.116,3,5.162294569498626E-5,0.6539993,0.8939991,10:48:55.16,-02:21:58.4
62,162.230333333,-0.299713888889,35.1070367351,64.8376,64.8317,-73.2806,10.249,4857.74,5000.0,5.0,-1.575,0.4,13.7999,3.9E-5,162.230374,-0.299716,1,6,J104855.28-001758.9,,,18.975,0.025,17.551,0.0050,17.016,0.0050,16.822,0.0050,16.732,0.011,162.230372,-0.299715,2001.1455,2,4.072120363678627E-5,0.53499985,0.7290001,10:48:55.28,-00:17:59.0
970,162.233541667,-2.209925,24.8300768191,151.967,151.953,8.20989,9.312,0.0,5534.56,4.87095824645,-0.431045255799,2.67395079845E-6,9.0643,4.5E-5,162.233587,-2.209925,1,6,J104856.06-021235.7,,,20.076,0.05,18.755,0.0090,18.211,0.0080,18.014,0.0090,17.94,0.028,162.233587,-2.209925,2000.1734,1,4.529928363816772E-5,0.5439987,0.7409992,10:48:56.05,-02:12:35.7
1015,162.233541667,-2.35011111111,31.8329772396,1676.83,1676.69,1532.54,11.078,4137.74,6248.77,4.99891196781,-1.09901399018,6.814396537E-6,11.2701,3.0E-5,162.233572,-2.350113,1,6,J104856.05-022100.4,,,20.09,0.04,18.349,0.0070,17.657,0.0060,17.406,0.0060,17.236,0.013,162.233572,-2.350113,2000.116,3,3.0366292032954006E-5,0.69200134,0.9430008,10:48:56.05,-02:21:00.4
769,162.234666667,-3.18560277778,27.2637445627,24.6181,24.616,-121.943,5.522,4354.78,5249.92,4.4419591354,-1.32079547073,0.389837866853,3.86818,3.7E-5,162.234704,-3.185604,1,6,J104856.32-031108.1,,,19.277,0.024,17.778,0.0050,17.214,0.0050,17.034,0.0050,16.923,0.01,162.234704,-3.185604,2000.116,3,3.729534378377764E-5,0.5639992,0.7439995,10:48:56.32,-03:11:08.2
993,162.234791667,-2.26949166667,33.7438470954,286.825,286.8,142.885,13.302,4668.18,6250.0,5.0,-0.501404092088,0.4,11.5429,3.5E-5,162.234827,-2.269493,1,6,J104856.35-021610.1,,,19.943,0.045,18.297,0.0070,17.605,0.0060,17.325,0.0060,17.187,0.016,162.234827,-2.269493,2000.1734,1,3.533045368421693E-5,0.69200134,0.9720001,10:48:56.35,-02:16:10.2
