# oid   ra              dec                verr     vgsr                  ew        b                    l                    u           g           r_cone       i            z            err_u         err_g         err_r         err_i         err_z         dered_u     dered_g     dered_r      dered_i      dered_z     
  94    162.030833333   -0.450388888889    2.931    -180.86329826660156   0.5964    49.51967151360846    250.80428730308577   18.025515   16.159126   15.441243    15.177443    15.027767    0.011760725   0.003824942   0.003713836   0.0036141216  0.0049424795  17.82453    16.011244   15.333986    15.096112    14.970103   
  95    162.001375      -0.608361111111    4.362    -112.22130152587891   1.014     49.386472308697236   250.94257506840248   19.715004   17.331017   16.330334    15.962763    15.754505    0.03349574    0.0047616633  0.0040600486  0.0040096664  0.006042116   19.507294   17.178185   16.219488    15.878712    15.694912   
  96    162.047333333   -0.288383333333    2.93     -77.34340100097657    0.8021    49.646440077953244   250.64663612195483   19.981339   17.909098   17.04865     16.717823    16.555302    0.045621984   0.0060515758  0.004785762   0.0051235035  0.009992324   19.782656   17.762909   16.942623    16.637424    16.498299   
  97    162.014833333   -0.516036111111    26.689   -99.26660189819336    0.6811    49.46168060667135    250.85770109690574   19.326633   17.50369    16.782421    16.530294    16.403214    0.026161833   0.0050155534  0.0044782166  0.0044868467  0.007931067   19.122478   17.353476   16.673473    16.447681    16.34464    
  99    161.95875       -0.604505555556    5.221    -129.70499986572267   1.042     49.35932400128147    250.89177620774336   19.896343   17.894207   17.062813    16.766066    16.591568    0.03813551    0.005741721   0.00484933    0.004899265   0.008762781   19.688665   17.7414     16.951984    16.682028    16.531984   
  100   161.9735        -0.504661111111    3.905    -141.84209997386932   0.9808    49.44074869552528    250.80014817902412   18.854439   16.82599    16.013632    15.709391    15.547034    0.0197782     0.0042449282  0.003923876   0.00390676    0.005817105   18.651335   16.67655    15.905244    15.627204    15.488763   
  102   161.947083333   -0.4899            6.952    -106.73619816894532   0.7518    49.4326966299833     250.75532134536203   18.251307   16.467451   15.780404    15.510717    15.379592    0.01411512    0.0040131225  0.003865889   0.0038019677  0.005511177   18.049477   16.318947   15.672696    15.429046    15.321686   
  103   161.847708333   -0.802738888889    4.291    -125.66209943847657   0.7985    49.1401420248129     250.98350169362823   19.345493   17.154955   16.278912    15.953197    15.776078    0.033707604   0.0044563925  0.003959748   0.0039754766  0.0062721567  19.141838   17.005108   16.170229    15.870787    15.7176485  
  104   161.820666667   -0.883933333333    3.05     -169.95699981384277   0.6461    49.06325007325336    251.04090017405343   17.81171    16.039467   15.396278    15.186025    15.087961    0.010379121   0.003808853   0.00374098    0.0036480927  0.004831362   17.610455   15.891386   15.2888775   15.104586    15.03022    
  105   161.863958333   -0.691994444444    3.092    -109.00610173339844   0.8019    49.230453726386735   250.88234839022894   18.771893   16.881258   16.204538    15.986323    15.867689    0.023787195   0.0040586027  0.0039553954  0.0040614083  0.0065512005  18.564924   16.728973   16.09409     15.902573    15.808309   
  106   161.77675       -0.934891666667    4.008    -127.13839924621583   0.4072    48.996128147917176   251.04753230566612   18.345655   16.650457   15.995832    15.753167    15.62794     0.013474726   0.0041799983  0.003937198   0.0038829476  0.0056017325  18.144684   16.502584   15.888583    15.671844    15.57028    
  107   161.934333333   -0.49135           3.074    -142.79469997825623   0.7049    49.42270874220655    250.74296112813028   18.093313   16.358574   15.704803    15.46632     15.364158    0.012488609   0.00390382    0.0038429894  0.0037587248  0.0053466153  17.891317   16.209948   15.597007    15.384581    15.306204   
  108   161.746833333   -0.922691666667    4.507    -160.21519989471437   0.7449    48.983882543142094   251.00198049532855   19.95286    17.940475   17.1094      16.802334    16.63242     0.036189      0.0059708236  0.0049074865  0.004975681   0.009231758   19.752316   17.792917   17.002378    16.721182    16.574883   
  109   161.862208333   -0.657563888889    3.306    -65.87940069580078    0.4679    49.253754121633214   250.84342758637456   18.607615   17.191145   16.664253    16.45134     16.326733    0.020215282   0.004396578   0.0043480266  0.004411317   0.008096142   18.400064   17.038431   16.553493    16.367353    16.267185   
  110   161.725291667   -0.904605555556    2.732    -155.3721995498657    0.7563    48.98167511288807    250.9592416409619    18.490078   16.798365   16.12987     15.889771    15.778443    0.015064149   0.0043029836  0.0040978882  0.004062884   0.006123435   18.289873   16.651054   16.02303     15.808757    15.721004   
  111   162.056916667   -0.208511111111    3.566    -111.19800049438479   0.6871    49.70987386599673    250.5701839782832    17.946442   16.268433   15.637844    15.413268    15.295318    0.011289497   0.0041361297  0.0038487012  0.0038644779  0.005688851   17.747244   16.121864   15.531541    15.332662    15.238167   
  112   161.961375      -0.183152777778    3.065    -131.97800032348633   0.8496    49.6604603514142     250.43787509710785   19.256493   17.098387   16.293077    16.053703    15.928026    0.02292105    0.0046032337  0.0041923863  0.004261825   0.0069849114  19.064358   16.957016   16.190544    15.975955    15.872902   
  113   162.081791667   -0.0239            4.614    -121.1531001861572    0.3877    49.8582339495654     250.39572551755865   18.690582   17.8408     17.167185    17.034782    16.989658    0.016687078   0.0060826847  0.0048987614  0.0053081955  0.011445407   18.4889     17.692402   17.059555    16.95317     16.931795   
  114   162.092958333   -0.0366777777778   2.67     -116.63940014038084   0.8355    49.85708375691794    250.4219995899317    19.492464   17.274363   16.310583    15.975823    15.766936    0.026093017   0.004885853   0.004143676   0.0040870626  0.0066045076  19.289972   17.12537    16.202522    15.893884    15.70884    
  115   161.8115        -0.475058333333    11.437   132.57871440429685    0.3182    49.347810747593755   250.59128891954697   18.971964   17.787645   17.270058    17.057697    16.93443     0.021126112   0.00552901    0.00520129    0.0053708036  0.010494973   18.768831   17.638182   17.161655    16.975498    16.87615    
  116   161.863833333   -0.401313888889    2.507    -140.8064999153137    0.5757    49.43701472873934    250.56850007532393   20.009863   17.867882   16.954287    16.569666    16.328588    0.045256093   0.0056846444  0.0046222685  0.0046930304  0.008627213   19.815908   17.725172   16.850782    16.49118     16.272942   
  117   161.776708333   -0.603297222222    2.49     -12.934883652343757   0.3067    49.23224580149617    250.69184625164075   17.878475   16.117607   15.408656    15.110788    14.958274    0.011287479   0.003932194   0.0038191278  0.0037630573  0.004666346   17.670404   15.96451    15.297618    15.026591    14.898578   
  118   161.725666667   -0.628294444444    5.756    -122.8778005279541    0.7097    49.178581211053796   250.6632932209929    19.137499   17.442806   16.783192    16.551918    16.442116    0.024107208   0.0050564455  0.004547724   0.0046152286  0.008166602   18.929485   17.289751   16.672184    16.467745    16.382435   
  119   161.78275       -0.516069444444    2.972    -147.76119990959168   0.6046    49.2984598081412     250.6043319241525    17.6841     16.055746   15.4296055   15.208209    15.108888    0.010165113   0.0038815846  0.0038177548  0.0038022925  0.004890168   17.477345   15.903619   15.31927     15.124545    15.049569   
  120   161.633583333   -0.722419444444    2.679    -195.64940043945313   0.1407    49.04692071606922    250.6646172386575    17.643904   16.253637   15.662295    15.391951    15.262925    0.011623591   0.003415341   0.0037685167  0.0037166805  0.005034128   17.437542   16.101797   15.552169    15.308445    15.203718   
  121   161.791833333   -0.465263888889    6.257    -137.07800009002685   0.4598    49.34090674523458    250.5592886023373    18.820492   17.405008   16.862925    16.669018    16.566435    0.018690968   0.004883442   0.0046799034  0.0047326973  0.00857911    18.617262   17.255474   16.754469    16.58678     16.508127   
  122   161.877291667   -0.324477777778    3.831    -109.73000126953127   0.624     49.50100066594051    250.49983194099562   19.076958   17.589296   17.042597    16.839947    16.761988    0.025625778   0.0052232873  0.004774925   0.0051249037  0.010926941   18.887413   17.449831   16.941444    16.763247    16.707605   
  123   161.772708333   -0.456333333333    2.94     -151.6098000389099    0.7742    49.33375649125791    250.52881727242533   18.997887   16.840832   15.978206    15.666142    15.476022    0.020666597   0.004330027   0.004114045   0.0039918628  0.0054081217  18.794443   16.691141   15.869637    15.583818    15.417653   
  124   161.847208333   -0.333175          4.541    -177.50839942626953   0.9061    49.47360841684452    250.47645555749943   19.395184   17.74483    17.145287    16.917084    16.809526    0.029310444   0.005410925   0.004867443   0.005196727   0.011143061   19.204842   17.604778   17.043709    16.840061    16.754917   
  125   161.931833333   -0.238588888889    2.158    -5.496492075195306    0.4779    49.60034182289051    250.46598680133815   18.091188   16.468266   15.850858    15.602633    15.498186    0.013889025   0.0036363334  0.003732266   0.0039580404  0.005888252   17.901297   16.328545   15.749521    15.525793    15.443706   
  126   161.7575        -0.418177777778    3.799    -148.4533002334595    0.8752    49.350062251715784   250.4709463557519    18.571619   16.895897   16.209866    15.948987    15.809363    0.018572725   0.0040761093  0.0040388764  0.004082144   0.0067414637  18.370377   16.747824   16.10247     15.867553    15.751626   
  127   161.487875      -0.710575          5.61     -115.09880053405763   0.6045    48.95263150439226    250.4943137724607    20.001278   18.120432   17.343115    17.055315    16.899605    0.054597806   0.006578771   0.0054330598  0.005300994   0.01126745    19.78449    17.960922   17.227425    16.96759     16.837408   
  128   161.858791667   -0.299530555556    2.36     -97.45899960327151    0.7974    49.50560341415761    250.4525151502234    19.842941   17.668842   16.854626    16.540148    16.367243    0.0403471     0.0053335032  0.004515983   0.0047176303  0.008963285   19.653793   17.529669   16.753685    16.463608    16.312975   
  129   161.897208333   -0.233886111111    3.107    -118.65680095214844   0.9841    49.57920984261448    250.42300369894213   19.331764   16.871195   15.945926    15.635906    15.477455    0.028458742   0.0040385667  0.0037671265  0.0039732135  0.0058819307  19.142555   16.731976   15.844953    15.559341    15.42317    
  130   161.619541667   -0.507297222222    2.144    -158.4791001663208    0.8754    49.1895443581434     250.41762198597485   19.220348   16.91156    15.951178    15.626588    15.457443    0.024410777   0.004445146   0.0040134587  0.0040369863  0.0053565893  19.007622   16.755037   15.837655    15.540507    15.396411   
  131   161.609458333   -0.488266666667    3.045    -75.45499696044921    0.7448    49.195898399679685   250.38613905673802   17.808653   16.140003   15.497814    15.2787695   15.205133    0.01079926    0.0039137607  0.003892173   0.0039101187  0.0048743966  17.595638   15.983269   15.384138    15.192573    15.144018   
  132   161.541833333   -0.541572222222    2.685    -116.2445996520996    0.936     49.110416932923066   250.37060033689897   19.37189    17.13646    16.221062    15.888574    15.711699    0.026258254   0.0045559355  0.0041888854  0.0041868365  0.0058575007  19.155848   16.977499   16.10577     15.801151    15.649715   
  133   161.704541667   -0.373433333333    3.044    -130.13279986572266   0.7435    49.34433655029294    250.36488391690926   19.271856   16.797476   15.686077    15.263301    15.001956    0.027996624   0.0039669103  0.0037611218  0.0036448159  0.005031511   19.069796   16.648802   15.578246    15.181536    14.943983   
  134   161.45675       -0.581283333333    2.321    -45.26760355224609    0.4953    49.0221807268687     250.32159433886548   18.55852    16.961641   16.304066    16.041508    15.904547    0.015709875   0.0041965456  0.004210605   0.0043304567  0.0063174423  18.338083   16.799446   16.186428    15.952307    15.841303   
  135   161.904958333   -0.191336111111    1.819    -100.5117007751465    0.4036    49.61480408132782    250.38509912787157   18.106497   16.341385   15.634181    15.35623     15.200865    0.012439612   0.003930294   0.0038600147  0.0039353757  0.0055374014  17.916437   16.20154    15.532754    15.279321    15.146336   
  136   161.585666667   -0.435936111111    4.711    -98.56919809570314    0.7397    49.216113137647135   250.3037885233617    20.082968   17.80748    16.815807    16.45417     16.250017    0.04164393    0.005478744   0.0046617077  0.0045336527  0.0072714374  19.869318   17.650278   16.701792    16.367716    16.188719   
  137   161.958583333   -0.124119444444    4.984    -144.68599995326997   0.7822    49.700277843118585   250.3703821121942    18.682735   16.721632   15.887376    15.597782    15.44974     0.017231861   0.004046333   0.003689228   0.0036890376  0.0056983074  18.48851    16.578722   15.783726    15.519188    15.394016   
  138   161.351541667   -0.565141666667    3.359    -101.63139950561522   0.784     48.95910366181362    250.1908903586101    18.109697   16.266281   15.5856695   15.312575    15.182358    0.012558137   0.0035814445  0.003645315   0.0039970116  0.004972789   17.884771   16.100782   15.465636    15.221558    15.1178255  
  139   161.785083333   -0.208472222222    3.471    -68.68059818115235    0.3171    49.51795282916346    250.27311403319104   19.52826    17.893349   17.247938    16.95936     16.783348    0.030209849   0.0058008987  0.0051120287  0.005343468   0.010772933   19.335258   17.75134    17.144941    16.881262    16.727976   
  140   161.291083333   -0.580472222222    6.144    -52.99499621582032    0.7279    48.905451919137995   250.14249746333113   18.895336   17.281147   16.66522     16.42285     16.294548    0.018916842   0.0044510295  0.004249549   0.0046311934  0.007546313   18.666765   17.112967   16.543242    16.330357    16.22897    
  141   161.385083333   -0.491358333333    3.645    -120.42400093994141   0.6067    49.034933104149445   250.14727255008154   19.409542   17.489048   16.765713    16.526892    16.40417     0.026925638   0.0048534255  0.0044992636  0.004728786   0.008017037   19.187998   17.326036   16.647484    16.437243    16.340607   
  142   161.579791667   -0.341233333333    3.198    -190.5278010559082    0.5618    49.278832733336266   250.19471764828893   18.760063   17.179296   16.534897    16.26815     16.128666    0.020606438   0.0045399643  0.0043111923  0.00437059    0.007890305   18.548393   17.023552   16.421938    16.182497    16.067936   
