# Dist     Mv     CL   Typ    LTef    logg   Age   Mass   B-V     U-B       V-I     V-K     V        mux       g-V                   muy      Vr       UU        VV        g-i                  WW        [Fe/H]   l           b      Av      Mbol     Vgsr          g                   
  1.236    7.0    5    6.29   3.684   4.7    8     0.65   0.941   0.553     0.974   2.359   17.544   -2.444    0.46882999038696294   -0.016   66.16    -134.82   -80.33    0.9064939661026001   -15.5     -0.91    251.19999   49.3   0.081   6.625    -72.84        18.012830615997313  
  1.236    6.6    5    6.12   3.705   4.67   8     0.68   0.84    0.346     0.904   2.141   17.177   -1.597    0.40519998347759245   0.059    7.51     -82.54    -27.43    0.8028239766955376   -35.31    -0.84    251.19999   49.3   0.081   6.31     -131.49       17.58220002925396   
  1.236    6.2    5    5.75   3.726   4.65   8     0.71   0.772   0.281     0.857   1.97    16.711   0.129     0.3623600093126297    -1.263   -30.32   48.78     -33.86    0.7332169901132584   -54.04    -0.39    251.19999   49.3   0.081   5.982    -169.32       17.073360451817514  
  1.285    6.7    5    6.4    3.664   4.58   7     0.77   1.111   0.966     1.129   2.638   17.393   -0.798    0.575929963350296     0.105    10.86    -46.61    -15.16    1.1360489237308502   -10.94    -0.19    251.19999   49.3   0.081   5.595    -128.14       17.96892961239815   
  1.285    5.6    5    6.0    3.717   4.5    6     0.88   0.861   0.527     0.891   2.059   16.307   -1.229    0.4184300009012223    0.655    -4.23    -82.01    11.79     0.7835709597468377   -18.71    0.08     251.19999   49.3   0.081   4.82     -143.23       16.72542920744419   
  1.285    5.8    5    6.0    3.707   4.56   6     0.91   0.92    0.657     0.925   2.151   16.4     -0.945    0.45560001051425936   -0.47    36.8     -42.61    -59.48    0.8339250176548958   -11.71    0.13     251.19999   49.3   0.081   5.02     -102.2        16.855599629044534  
  1.285    7.2    5    6.37   3.674   4.71   8     0.63   1.039   0.834     1.05    2.509   17.882   -0.0050   0.5305700216293335    -0.401   9.74     9.56      -24.13    1.019049929380417    -4.14     -0.36    251.19999   49.3   0.081   6.779    -129.26       18.412569991111756  
  1.285    6.2    5    5.75   3.726   4.65   8     0.71   0.72    0.066     0.849   1.967   16.795   -1.109    0.3296000180244446    -1.791   -12.48   -1.58     -91.2     0.7213689661026002   -91.17    -1.15    251.19999   49.3   0.081   5.982    -151.48       17.12460009431839   
  1.285    6.0    5    5.58   3.737   4.63   8     0.73   0.7     0.107     0.823   1.859   16.68    -1.344    0.31699999248981475   -1.398   19.57    -32.09    -97.19    0.6828630204796791   -62.22    -0.67    251.19999   49.3   0.081   5.812    -119.43       16.997000297665597  
  1.335    6.1    5    6.2    3.692   4.57   5     0.86   0.955   0.666     0.962   2.293   16.877   -0.902    0.47764998948574067   0.6      5.88     -68.15    8.96      0.8887220183610918   -3.83     -0.29    251.19999   49.3   0.081   5.19     -133.12       17.35465079820156   
  1.335    5.7    5    6.0    3.712   4.53   7     0.89   0.841   0.411     0.895   2.094   16.339   -1.172    0.40583001291751863   0.582    26.8     -86.44    -9.42     0.7894949717521669   3.71      -0.39    251.19999   49.3   0.081   4.92     -112.2        16.744830714821816  
  1.335    5.5    5    5.8    3.723   4.51   7     0.94   0.781   0.283     0.867   2.001   16.267   -1.001    0.3680300114154816    0.936    -0.24    -82.51    26.71     0.7480269759893419   -1.43     -0.44    251.19999   49.3   0.081   4.751    -139.24       16.63503020977974   
  1.335    6.6    5    6.12   3.705   4.67   8     0.68   0.834   0.322     0.902   2.14    17.355   -1.654    0.40141999459266664   -0.071   35.16    -93.95    -53.4     0.7998620148301125   -23.14    -0.91    251.19999   49.3   0.081   6.31     -103.84       17.756419536828993  
  1.335    6.4    5    5.93   3.716   4.66   8     0.7    0.78    0.201     0.875   2.055   17.196   -0.541    0.3673999819755554    0.567    98.13    -67.13    -43.36    0.7598750000000001   75.52     -0.94    251.19999   49.3   0.081   6.148    -40.870003    17.56339912748337   
  1.385    5.3    5    5.6    3.734   4.49   5     0.94   0.781   0.361     0.838   1.892   16.153   0.264     0.3680300114154816    -0.102   -30.54   24.39     18.59     0.7050779992938043   -18.39    0.05     251.19999   49.3   0.081   4.583    -169.54001    16.52102988934517   
  1.385    6.8    5    6.21   3.695   4.68   8     0.66   0.919   0.577     0.946   2.248   17.526   -0.653    0.45497001862525943   0.245    21.95    -48.78    -13.29    0.8650259703397751   4.61      -0.45    251.19999   49.3   0.081   6.469    -117.05       17.980969087839128  
  1.385    6.0    5    5.58   3.737   4.63   8     0.73   0.728   0.204     0.825   1.858   16.738   -0.62     0.3346399906873703    0.365    3.49     -46.92    4.54      0.6858249823451044   -4.7      -0.35    251.19999   49.3   0.081   5.812    -135.51       17.072640860438348  
  1.435    6.5    5    6.3    3.673   4.56   6     0.77   1.06    0.884     1.056   2.523   17.402   0.115     0.5437999639511109    -0.341   5.36     16.82     -18.31    1.02793599152565     -3.17     -0.22    251.19999   49.3   0.081   5.46     -133.64       17.945800391197203  
  1.435    7.0    5    6.29   3.684   4.7    8     0.65   0.938   0.535     0.972   2.357   17.907   -0.0020   0.46694001471996305   0.033    -40.54   7.34      26.64     0.9035320042371751   -29.75    -0.96    251.19999   49.3   0.081   6.625    -179.54001    18.37393960273266   
  1.435    6.8    5    6.21   3.695   4.68   8     0.66   0.875   0.382     0.929   2.226   17.698   -0.245    0.42725               -0.836   -9.11    15.43     -40.89    0.839849029660225    -41.04    -1.07    251.19999   49.3   0.081   6.469    -148.11       18.125249954223634  
  1.435    6.6    5    6.12   3.705   4.67   8     0.68   0.839   0.345     0.904   2.141   17.47    -1.666    0.4045699915885925    0.482    1.55     -112.42   -7.47     0.8028239766955376   -35.2     -0.84    251.19999   49.3   0.081   6.31     -137.45       17.874569304943083  
  1.485    6.5    5    6.3    3.673   4.57   6     0.79   1.077   0.936     1.063   2.53    17.438   0.05      0.5545100138187409    -0.538   20.69    17.09     -39.81    1.038302946329117    -0.39     -0.08    251.19999   49.3   0.081   5.46     -118.31       17.99250973916054   
  1.485    6.1    5    6.2    3.692   4.55   5     0.83   0.982   0.754     0.968   2.303   17.035   0.131     0.4946599957942963    -0.308   32.03    11.64     -33.27    0.8976079922318458   18.38     -0.04    251.19999   49.3   0.081   5.19     -106.97       17.529659843206407  
  1.485    5.4    5    5.8    3.728   4.5    5     0.93   0.802   0.395     0.851   1.951   16.329   -0.86     0.3812599912881851    0.035    19.59    -56.63    -26.69    0.7243310162425041   -11.58    0.01     251.19999   49.3   0.081   4.651    -119.41       16.710260464310647  
  1.485    7.0    5    6.29   3.684   4.7    8     0.65   0.929   0.479     0.968   2.347   17.912   0.115     0.4612700126171112    -0.891   65.55    23.62     -84.62    0.8976079922318458   24.11     -1.16    251.19999   49.3   0.081   6.625    -73.45        18.37327066874504   
  1.485    6.6    5    6.12   3.705   4.67   8     0.68   0.848   0.385     0.907   2.144   17.466   0.046     0.41023999369144437   -1.585   12.65    54.41     -89.35    0.8072670077681543   -40.98    -0.71    251.19999   49.3   0.081   6.31     -126.35       17.87623959696293   
  1.485    6.2    5    5.75   3.726   4.65   8     0.71   0.712   0.038     0.849   1.967   17.064   -1.488    0.32456000781059263   -0.798   7.91     -63.13    -74.79    0.7213689661026002   -67.96    -1.28    251.19999   49.3   0.081   5.982    -131.09       17.388559183835984  
  1.535    6.4    5    6.3    3.678   4.58   6     0.81   1.026   0.817     1.021   2.462   17.476   -0.348    0.5223800144195556    0.283    -30.29   -25.14    27.04     0.9761010409593582   -24.9     -0.3     251.19999   49.3   0.081   5.425    -169.29001    17.998379846572877  
  1.535    5.5    5    5.8    3.723   4.5    6     0.93   0.812   0.391     0.867   2.006   16.559   -0.846    0.3875599852800369    0.439    32.5     -74.56    -13.15    0.7480269759893419   11.49     -0.14    251.19999   49.3   0.081   4.751    -106.5        16.946560000538827  
  1.535    6.6    5    6.12   3.705   4.67   8     0.68   0.849   0.387     0.907   2.144   17.651   -1.516    0.4108699855804443    0.858    30.82    -130.38   -2.82     0.8072670077681543   2.21      -0.7     251.19999   49.3   0.081   6.31     -108.18       18.06186905479431   
  1.535    6.4    5    5.93   3.716   4.66   8     0.7    0.8     0.299     0.882   2.059   17.463   0.747     0.38000000751018526   0.155    12.44    38.02     15.37     0.7702420430779457   39.46     -0.62    251.19999   49.3   0.081   6.148    -126.56       17.842999351382254  
  1.535    6.2    5    5.75   3.726   4.65   8     0.71   0.739   0.143     0.852   1.968   17.285   -0.19     0.3415700141191483    0.21     26.73    -24.77    -8.99     0.7258119971752168   21.07     -0.85    251.19999   49.3   0.081   5.982    -112.270004   17.62656986153126   
  1.535    6.0    5    5.58   3.737   4.63   8     0.73   0.674   0.014     0.822   1.863   17.062   -0.891    0.3006200156211853    -0.655   -0.08    -31.76    -52.71    0.6813820395469665   -51.82    -1.03    251.19999   49.3   0.081   5.812    -139.08       17.362620290279388  
  1.535    6.8    5    6.03   3.711   4.75   9     0.61   0.791   0.196     0.885   2.089   17.737   -0.19     0.37433000540733335   -1.082   340.85   -45.01    -272.31   0.7746849858760834   215.38    -1.18    251.19999   49.3   0.081   6.561    201.85        18.111329517126084  
  1.585    5.9    5    6.1    3.701   4.56   6     0.88   0.929   0.647     0.928   2.192   17.038   -0.101    0.4612700126171112    -1.017   25.44    25.42     -74.2     0.8383679604530334   -19.81    -0.03    251.19999   49.3   0.081   5.055    -113.56       17.499270119428633  
  1.585    6.4    5    5.93   3.716   4.66   8     0.7    0.799   0.292     0.881   2.058   17.578   -1.641    0.37937001562118533   -0.135   69.33    -114.2    -83.72    0.7687609738707544   -8.38     -0.64    251.19999   49.3   0.081   6.148    -69.67        17.95736913061142   
  1.585    6.2    5    5.75   3.726   4.65   8     0.71   0.738   0.14      0.851   1.968   17.201   -0.194    0.3409399846792221    -0.129   85.73    -25.7     -64.02    0.7243310162425041   53.83     -0.86    251.19999   49.3   0.081   5.982    -53.269997    17.541940198302267  
  1.585    6.0    5    5.58   3.737   4.63   8     0.73   0.721   0.18      0.824   1.858   17.127   -0.328    0.33023000991344453   -0.105   -4.54    -16.13    -9.7      0.6843440014123916   -18.35    -0.42    251.19999   49.3   0.081   5.812    -143.54       17.457230818629263  
  1.635    6.8    5    6.21   3.695   4.68   8     0.66   0.93    0.615     0.949   2.252   17.853   -1.613    0.46190000450611113   -0.542   94.33    -105.41   -123.14   0.8694690014123918   -5.06     -0.34    251.19999   49.3   0.081   6.469    -44.67        18.314900645375253  
  1.635    6.4    5    5.93   3.716   4.66   8     0.7    0.751   0.079     0.874   2.049   17.629   -0.788    0.34912999188899996   -0.128   -0.13    -46.92    -23.83    0.7583940190672875   -32.59    -1.45    251.19999   49.3   0.081   6.148    -139.13       17.97812970197201   
  1.635    6.0    5    5.58   3.737   4.63   8     0.73   0.727   0.198     0.824   1.858   17.06    -0.754    0.33400999879837034   -1.004   43.83    -20.91    -100.39   0.6843440014123916   -29.73    -0.37    251.19999   49.3   0.081   5.812    -95.17        17.394009464740755  
  1.685    5.7    5    6.0    3.712   4.54   7     0.9    0.834   0.387     0.894   2.093   16.867   -0.859    0.40141999459266664   0.348    40.44    -80.23    -23.0     0.7880139908194543   12.38     -0.46    251.19999   49.3   0.081   4.92     -98.56        17.26842057442665   
  1.685    6.8    5    6.21   3.695   4.68   8     0.66   0.899   0.495     0.938   2.239   17.928   -0.186    0.44236999309062963   -0.199   105.35   -26.99    -80.78    0.8531780346035958   65.7      -0.7     251.19999   49.3   0.081   6.469    -33.65        18.37036948955059   
  1.685    6.4    5    5.93   3.716   4.66   8     0.7    0.775   0.178     0.874   2.054   17.59    -0.093    0.3642499849796295    -0.543   -5.95    16.1      -30.38    0.7583940190672875   -28.12    -1.02    251.19999   49.3   0.081   6.148    -144.95       17.95425013756752   
  1.735    6.4    5    6.3    3.678   4.55   7     0.79   1.018   0.793     1.017   2.458   17.684   -0.261    0.5173400042057037    0.126    -16.67   -19.75    12.12     0.9701769406795502   -17.6     -0.36    251.19999   49.3   0.081   5.36     -155.67       18.201340019464492  
  1.735    6.5    5    6.3    3.673   4.58   6     0.81   1.098   1.017     1.08    2.544   17.824   -0.354    0.5677400312423706    -0.107   58.55    -32.7     -50.57    1.063480063557625    26.99     0.13     251.19999   49.3   0.081   5.46     -80.45        18.391739436149596  
  1.735    6.2    5    5.75   3.726   4.65   8     0.71   0.777   0.3       0.857   1.97    17.543   -1.555    0.3655100063085556    0.556    151.35   -162.52   -94.3     0.7332169901132584   77.8      -0.34    251.19999   49.3   0.081   5.982    12.350006     17.90850927388668   
  1.735    6.0    5    5.58   3.737   4.63   8     0.73   0.68    0.036     0.822   1.862   17.321   -1.326    0.30440000450611115   0.816    16.94    -128.72   9.52      0.6813820395469665   -5.58     -0.94    251.19999   49.3   0.081   5.812    -122.06       17.625399150013923  
  1.785    5.7    5    6.0    3.712   4.53   7     0.89   0.829   0.365     0.893   2.091   17.109   -0.662    0.39826999759674075   -0.105   13.71    -46.04    -30.18    0.7865330098867418   -19.26    -0.52    251.19999   49.3   0.081   4.92     -125.29       17.507269249916078  
  1.785    6.2    5    5.75   3.726   4.65   8     0.71   0.736   0.13      0.851   1.968   17.561   0.193     0.33968000090122225   -0.885   8.58     48.49     -56.22    0.7243310162425041   -21.02    -0.89    251.19999   49.3   0.081   5.982    -130.42       17.90068082487583   
  1.885    6.2    5    6.2    3.687   4.59   7     0.84   0.98    0.721     0.983   2.352   17.641   -0.502    0.49340001201629635   -0.017   3.15     -37.97    -15.25    0.9198229710459709   -18.78    -0.28    251.19999   49.3   0.081   5.29     -135.85       18.13440075969696   
  1.885    6.2    5    5.75   3.726   4.65   8     0.71   0.715   0.047     0.849   1.967   17.565   1.154     0.32644998347759246   -0.851   46.66    114.69    -57.05    0.7213689661026002   46.89     -1.24    251.19999   49.3   0.081   5.982    -92.34        17.89145051753521   
  1.935    6.4    5    6.3    3.678   4.58   7     0.81   0.999   0.73      1.011   2.45    17.853   -0.214    0.5053700081110001    0.51     20.92    -43.82    16.31     0.961291055083275    28.72     -0.55    251.19999   49.3   0.081   5.425    -118.08       18.35837064898014   
  1.935    6.4    5    5.93   3.716   4.66   8     0.7    0.767   0.146     0.874   2.052   17.946   -0.572    0.3592100123167038    -0.188   -54.2    -24.69    6.47      0.7583940190672875   -73.06    -1.16    251.19999   49.3   0.081   6.148    -193.2        18.305209157824518  
  1.935    5.8    5    5.42   3.746   4.61   8     0.75   0.674   0.082     0.791   1.768   17.41    0.133     0.3006200156211853    -0.2     93.05    -0.32     -67.68    0.6354710127115251   67.53     -0.52    251.19999   49.3   0.081   5.637    -45.949997    17.710619863033294  
  1.985    6.3    5    6.3    3.682   4.56   5     0.82   1.004   0.77      1.001   2.407   17.882   -0.624    0.5085199675559997    0.217    0.0      -59.73    -0.83     0.9464810692071914   -17.23    -0.29    251.19999   49.3   0.081   5.325    -139.0        18.390519937038423  
  1.985    5.4    5    5.8    3.728   4.49   6     0.9    0.777   0.307     0.85    1.948   16.956   -0.084    0.3655100063085556    0.366    1.77     -23.83    22.21     0.7228500353097915   13.82     -0.24    251.19999   49.3   0.081   4.651    -137.23       17.321509380698203  
